epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,627.583,1.50924,2.69346,1.14749,1.38806,0.73676,0.55966,0.60877,0.36044,0.82177,0.5142,0.59201,0.36832,1.45115,2.32524,1.20321,1.54609,0.00116223,0.00116223,0.00116223
134,632.331,1.52161,2.68984,1.15836,1.39503,0.76958,0.52273,0.60568,0.3711,0.79416,0.51515,0.59454,0.37336,1.44468,2.33851,1.16954,1.53676,0.00116021,0.00116021,0.00116021
135,636.901,1.46791,2.62011,1.1659,1.40077,0.8036,0.53125,0.61043,0.38571,0.8059,0.5308,0.5885,0.38649,1.38692,2.2715,1.1723,1.5053,0.00115818,0.00115818,0.00115818
136,641.716,1.48545,2.64866,1.1384,1.38913,0.78887,0.55196,0.63041,0.37269,0.78075,0.54628,0.60492,0.37484,1.43957,2.30854,1.16657,1.51909,0.00115616,0.00115616,0.00115616
137,646.208,1.45978,2.59177,1.12643,1.388,0.82235,0.55233,0.64933,0.39089,0.8212,0.5483,0.62225,0.38451,1.37822,2.23637,1.12674,1.50453,0.00115414,0.00115414,0.00115414
138,650.693,1.50083,2.63503,1.16059,1.41839,0.79535,0.5767,0.64475,0.38241,0.80146,0.5767,0.62423,0.39565,1.4416,2.28494,1.11072,1.51501,0.00115212,0.00115212,0.00115212
139,655.49,1.47242,2.58937,1.15158,1.38315,0.7559,0.5483,0.61282,0.37703,0.80368,0.52334,0.59341,0.38883,1.41898,2.30265,1.14212,1.52364,0.0011501,0.0011501,0.0011501
140,660.339,1.4801,2.62708,1.10491,1.36031,0.84826,0.53977,0.61822,0.37069,0.85441,0.53693,0.59178,0.38666,1.40426,2.37729,1.15844,1.50271,0.00114808,0.00114808,0.00114808
141,664.994,1.45451,2.5741,1.12701,1.37484,0.83574,0.53483,0.62668,0.37209,0.83344,0.52273,0.60204,0.37364,1.4133,2.37931,1.15706,1.51859,0.00114606,0.00114606,0.00114606
142,669.671,1.48918,2.69035,1.14677,1.38595,0.77104,0.54545,0.62186,0.39297,0.79547,0.53977,0.60172,0.39512,1.42509,2.28877,1.11437,1.51298,0.00114404,0.00114404,0.00114404
143,674.335,1.51294,2.66569,1.11893,1.36381,0.75665,0.54768,0.61754,0.37707,0.77849,0.5483,0.5985,0.37815,1.40926,2.26995,1.14227,1.51536,0.00114202,0.00114202,0.00114202
144,678.815,1.45912,2.52531,1.12585,1.38684,0.7568,0.55114,0.62266,0.37751,0.77612,0.53409,0.60004,0.38629,1.41862,2.29105,1.15163,1.53477,0.00113999,0.00113999,0.00113999
145,683.598,1.47888,2.6192,1.11502,1.35173,0.79003,0.5142,0.59492,0.37107,0.81041,0.50568,0.57692,0.3779,1.42829,2.33763,1.18689,1.51419,0.00113797,0.00113797,0.00113797
146,688.18,1.44509,2.49904,1.11426,1.36405,0.76867,0.54751,0.62314,0.37531,0.84031,0.5142,0.59942,0.37448,1.42136,2.21896,1.15555,1.47643,0.00113595,0.00113595,0.00113595
147,692.494,1.42297,2.52185,1.12162,1.3713,0.81124,0.52503,0.61072,0.36757,0.81747,0.50894,0.58051,0.37199,1.41513,2.24966,1.19389,1.48858,0.00113393,0.00113393,0.00113393
148,697.18,1.43347,2.55081,1.12428,1.38049,0.88058,0.52841,0.63801,0.39467,0.87998,0.52841,0.62275,0.4024,1.38223,2.19248,1.09723,1.46531,0.00113191,0.00113191,0.00113191
149,701.744,1.4256,2.46781,1.12088,1.35627,0.77668,0.56318,0.64254,0.39785,0.85796,0.53125,0.62233,0.40086,1.37186,2.20196,1.12186,1.48928,0.00112989,0.00112989,0.00112989
150,706.323,1.37815,2.38753,1.07822,1.33964,0.80679,0.55114,0.6353,0.37861,0.80038,0.54676,0.61806,0.38206,1.40542,2.27912,1.17751,1.51907,0.00112787,0.00112787,0.00112787
151,710.654,1.39589,2.42032,1.11245,1.34948,0.83186,0.53125,0.61477,0.37285,0.82296,0.52557,0.59124,0.37913,1.35538,2.23853,1.2351,1.48187,0.00112585,0.00112585,0.00112585
152,715.405,1.44307,2.58139,1.08985,1.34248,0.79175,0.55114,0.6347,0.37663,0.79354,0.53409,0.61812,0.38179,1.40566,2.20117,1.17333,1.51114,0.00112383,0.00112383,0.00112383
153,719.919,1.40896,2.49186,1.08116,1.3364,0.79514,0.55134,0.64025,0.40012,0.79029,0.54601,0.61695,0.39491,1.3552,2.27199,1.1504,1.47651,0.00112181,0.00112181,0.00112181
154,724.49,1.3733,2.47502,1.06377,1.35984,0.77626,0.58154,0.64852,0.39946,0.76675,0.56966,0.62021,0.40038,1.38259,2.28813,1.08793,1.47101,0.00111978,0.00111978,0.00111978
155,729.052,1.39344,2.41396,1.0629,1.32773,0.75886,0.60795,0.66186,0.40003,0.74795,0.60511,0.6483,0.41616,1.37832,2.20639,1.08193,1.48507,0.00111776,0.00111776,0.00111776
156,733.635,1.40451,2.42992,1.07614,1.32795,0.80509,0.55398,0.6334,0.37684,0.79022,0.54261,0.6087,0.38736,1.42197,2.24288,1.12192,1.48774,0.00111574,0.00111574,0.00111574
157,738.174,1.41956,2.53609,1.07306,1.34967,0.78336,0.57955,0.66031,0.39715,0.81028,0.546,0.63598,0.40574,1.39922,2.21773,1.09586,1.47884,0.00111372,0.00111372,0.00111372
158,742.773,1.40569,2.46406,1.07723,1.32457,0.77369,0.53409,0.61109,0.38479,0.8248,0.52159,0.59842,0.38628,1.38142,2.41246,1.14246,1.49023,0.0011117,0.0011117,0.0011117
159,747.627,1.44599,2.5694,1.06784,1.33163,0.8131,0.5142,0.60015,0.37196,0.82109,0.49716,0.5828,0.38291,1.42663,2.32279,1.22863,1.50171,0.00110968,0.00110968,0.00110968
160,752.244,1.40414,2.4962,1.05025,1.30597,0.78823,0.56043,0.64391,0.40794,0.78903,0.55252,0.62963,0.41834,1.3495,2.16074,1.08398,1.45026,0.00110766,0.00110766,0.00110766
161,756.968,1.42674,2.49164,1.05399,1.32246,0.75162,0.59943,0.65892,0.40511,0.73165,0.57955,0.63581,0.41606,1.36662,2.12885,1.03717,1.45559,0.00110564,0.00110564,0.00110564
162,761.562,1.40073,2.4797,1.04712,1.32501,0.78472,0.55682,0.64334,0.39667,0.84553,0.51989,0.61736,0.4007,1.3729,2.19824,1.08127,1.46752,0.00110362,0.00110362,0.00110362
163,766.148,1.39328,2.42785,1.05095,1.30333,0.81643,0.55682,0.63634,0.41,0.81221,0.53409,0.61029,0.41145,1.34172,2.26443,1.0572,1.44562,0.0011016,0.0011016,0.0011016
164,770.864,1.43244,2.52656,1.0346,1.30554,0.79262,0.56818,0.64673,0.41552,0.78161,0.54906,0.62308,0.41612,1.32745,2.19879,1.08254,1.44042,0.00109957,0.00109957,0.00109957
165,775.343,1.35791,2.35991,1.04835,1.30815,0.8352,0.53977,0.64954,0.42057,0.84215,0.53125,0.6344,0.42197,1.31834,2.22325,1.03487,1.42606,0.00109755,0.00109755,0.00109755
166,779.713,1.3512,2.36897,1.03974,1.31588,0.76297,0.53693,0.60504,0.37241,0.85656,0.49716,0.59978,0.38912,1.44218,2.24794,1.16243,1.49156,0.00109553,0.00109553,0.00109553
167,784.571,1.44547,2.5116,1.05312,1.31515,0.80813,0.57386,0.65573,0.41252,0.79908,0.56818,0.6305,0.42377,1.30893,2.24334,1.11319,1.43718,0.00109351,0.00109351,0.00109351
168,789.162,1.37295,2.43287,1.03775,1.2991,0.73539,0.59659,0.65286,0.41146,0.79792,0.5483,0.63515,0.42766,1.3034,2.16849,1.1027,1.41877,0.00109149,0.00109149,0.00109149
169,793.768,1.34718,2.39449,0.9957,1.27784,0.76781,0.56367,0.64196,0.39113,0.77177,0.55682,0.62073,0.40776,1.41682,2.16076,1.09048,1.44823,0.00108947,0.00108947,0.00108947
170,798.261,1.38265,2.43571,1.04312,1.33157,0.84029,0.60511,0.67435,0.42249,0.83329,0.59639,0.65293,0.4274,1.32887,2.16279,1.0842,1.42631,0.00108745,0.00108745,0.00108745
171,802.756,1.32877,2.31767,1.008,1.27404,0.77118,0.55398,0.62274,0.39721,0.78603,0.55398,0.61506,0.40025,1.35869,2.22795,1.1745,1.46769,0.00108543,0.00108543,0.00108543
172,807.399,1.42245,2.54255,1.04408,1.33042,0.71515,0.60626,0.64385,0.39519,0.759,0.5625,0.62038,0.40911,1.37373,2.19441,1.10751,1.47698,0.00108341,0.00108341,0.00108341
173,811.745,1.32969,2.36007,1.00812,1.29555,0.68718,0.62216,0.65498,0.41478,0.80921,0.54222,0.63576,0.42991,1.30148,2.20624,1.05252,1.42193,0.00108139,0.00108139,0.00108139
174,816.304,1.32749,2.34495,1.02172,1.2916,0.7566,0.57102,0.64062,0.39498,0.80773,0.53125,0.62222,0.41073,1.39985,2.35639,1.08094,1.48067,0.00107936,0.00107936,0.00107936
175,820.887,1.37234,2.42158,1.04008,1.30349,0.81756,0.55966,0.6603,0.42435,0.85572,0.53693,0.64071,0.43767,1.29983,2.2282,1.02037,1.42722,0.00107734,0.00107734,0.00107734
176,825.335,1.3126,2.37574,1.00332,1.2876,0.75524,0.55966,0.65132,0.42211,0.83094,0.53125,0.62254,0.43003,1.28303,2.29257,1.04438,1.41428,0.00107532,0.00107532,0.00107532
177,829.874,1.38099,2.43676,1.02937,1.29335,0.74932,0.57746,0.63866,0.40882,0.77076,0.53693,0.62664,0.42252,1.339,2.19827,1.09568,1.4155,0.0010733,0.0010733,0.0010733
178,834.466,1.30475,2.31585,0.99222,1.26926,0.8278,0.55682,0.63909,0.40858,0.83579,0.54945,0.61646,0.42234,1.31323,2.18884,1.09559,1.42638,0.00107128,0.00107128,0.00107128
179,838.993,1.3543,2.41031,1.02207,1.29487,0.78684,0.54261,0.65264,0.40551,0.79867,0.53693,0.62957,0.42041,1.32162,2.13973,1.06067,1.44919,0.00106926,0.00106926,0.00106926
180,843.505,1.37403,2.43197,1.02817,1.28591,0.82332,0.5625,0.66483,0.42053,0.81085,0.55398,0.64547,0.4267,1.31872,2.11834,1.03832,1.42103,0.00106724,0.00106724,0.00106724
181,848.153,1.34105,2.35935,1.00565,1.26622,0.79185,0.57281,0.66705,0.41692,0.77302,0.57084,0.64391,0.43188,1.32315,2.14939,1.03002,1.42501,0.00106522,0.00106522,0.00106522
182,852.791,1.33402,2.38918,0.98433,1.27101,0.85433,0.5483,0.65983,0.40584,0.85951,0.53977,0.62931,0.42168,1.334,2.20626,1.03494,1.43853,0.0010632,0.0010632,0.0010632
183,857.529,1.37654,2.44144,1.01781,1.2814,0.78816,0.57078,0.64485,0.40142,0.77509,0.54545,0.62611,0.41123,1.31282,2.15335,1.05874,1.44234,0.00106118,0.00106118,0.00106118
184,862.106,1.32126,2.38025,0.97243,1.24603,0.73933,0.57102,0.63379,0.40347,0.77744,0.53977,0.61759,0.41248,1.31572,2.16834,1.0811,1.41466,0.00105915,0.00105915,0.00105915
185,866.761,1.34833,2.37634,0.97679,1.2738,0.75164,0.58465,0.64143,0.40004,0.79471,0.55966,0.62721,0.40736,1.31652,2.14927,1.07728,1.42549,0.00105713,0.00105713,0.00105713
186,871.539,1.37638,2.42925,1.0026,1.28421,0.76596,0.58576,0.6584,0.41161,0.74432,0.57066,0.62716,0.41537,1.31366,2.10933,1.06605,1.42477,0.00105511,0.00105511,0.00105511
187,875.95,1.31637,2.34844,0.97193,1.27282,0.77125,0.59387,0.65939,0.41436,0.79313,0.56818,0.64133,0.42813,1.3251,2.08735,1.07239,1.39815,0.00105309,0.00105309,0.00105309
188,880.524,1.29087,2.28743,0.95312,1.24911,0.79922,0.59091,0.66974,0.43202,0.8285,0.5627,0.6513,0.43934,1.30192,2.12864,0.9994,1.39838,0.00105107,0.00105107,0.00105107
189,885.012,1.35351,2.44081,0.9989,1.28095,0.7609,0.58765,0.66405,0.42585,0.7466,0.56818,0.63304,0.43474,1.29162,2.20083,1.01089,1.40067,0.00104905,0.00104905,0.00104905
190,889.598,1.27757,2.25522,0.9547,1.2451,0.78282,0.59392,0.67367,0.4229,0.82996,0.54078,0.64445,0.43133,1.30347,2.09165,1.03765,1.41247,0.00104703,0.00104703,0.00104703
191,893.994,1.30056,2.27803,0.99265,1.26623,0.82397,0.56818,0.67393,0.42859,0.81093,0.55682,0.64439,0.43584,1.28498,2.10396,0.99116,1.40077,0.00104501,0.00104501,0.00104501
192,898.788,1.29874,2.3433,0.96765,1.24821,0.81664,0.57955,0.67011,0.4236,0.81564,0.55302,0.65207,0.43286,1.27201,2.08611,1.01252,1.39617,0.00104299,0.00104299,0.00104299
193,903.521,1.27135,2.26519,0.94608,1.24554,0.83774,0.56534,0.65479,0.41582,0.83218,0.54941,0.62651,0.42272,1.27495,2.14196,1.04043,1.38503,0.00104097,0.00104097,0.00104097
194,908.057,1.31612,2.2964,0.9623,1.2391,0.78129,0.56534,0.64666,0.41074,0.81323,0.53693,0.62233,0.42811,1.30973,2.12364,1.05353,1.40318,0.00103894,0.00103894,0.00103894
195,912.761,1.32993,2.39001,0.96667,1.2528,0.86198,0.56777,0.67619,0.41484,0.85649,0.55114,0.64467,0.43127,1.32103,2.08132,1.05047,1.41553,0.00103692,0.00103692,0.00103692
196,917.196,1.33231,2.334,0.99787,1.31788,0.79813,0.57285,0.66364,0.42494,0.78827,0.55966,0.63556,0.43358,1.29546,2.08268,1.01469,1.41442,0.0010349,0.0010349,0.0010349
197,921.892,1.3329,2.38106,0.99099,1.28509,0.80314,0.57386,0.66687,0.42211,0.80273,0.5625,0.64297,0.43309,1.32345,2.13736,1.04212,1.39491,0.00103288,0.00103288,0.00103288
198,926.415,1.30916,2.24592,0.95693,1.24465,0.79605,0.59943,0.67861,0.42408,0.80238,0.56519,0.64536,0.43239,1.32611,2.07981,1.01996,1.42654,0.00103086,0.00103086,0.00103086
199,931.485,1.37066,2.42102,0.98479,1.26916,0.79007,0.5767,0.66995,0.41616,0.83406,0.5569,0.64864,0.4394,1.33599,2.12515,1.00277,1.41191,0.00102884,0.00102884,0.00102884
200,936.366,1.34333,2.43137,0.97294,1.26047,0.79716,0.59375,0.67161,0.42265,0.81561,0.55114,0.64067,0.43885,1.30154,2.11798,0.99711,1.39697,0.00102682,0.00102682,0.00102682
201,940.819,1.29276,2.29042,0.95984,1.26438,0.87382,0.54545,0.67232,0.43039,0.85521,0.53409,0.65127,0.44069,1.30465,2.09659,0.99686,1.39383,0.0010248,0.0010248,0.0010248
202,945.532,1.32527,2.40878,0.9557,1.2661,0.76521,0.62784,0.67776,0.42784,0.76524,0.59375,0.65605,0.44672,1.30552,2.1436,1.00976,1.41325,0.00102278,0.00102278,0.00102278
203,950.274,1.32317,2.32609,0.96689,1.25572,0.82161,0.58523,0.67358,0.42393,0.79042,0.5625,0.63543,0.43339,1.31452,2.17874,1.04605,1.4113,0.00102076,0.00102076,0.00102076
204,954.849,1.26079,2.20167,0.95234,1.23591,0.81713,0.60795,0.68078,0.43507,0.81989,0.58195,0.65495,0.45921,1.27863,2.14672,1.0053,1.38539,0.00101873,0.00101873,0.00101873
205,959.382,1.28959,2.3124,0.94697,1.24088,0.79687,0.56818,0.6561,0.42093,0.83558,0.53125,0.63561,0.42347,1.30026,2.12196,1.05205,1.40712,0.00101671,0.00101671,0.00101671
206,963.812,1.25108,2.18166,0.91316,1.2097,0.80144,0.56188,0.65666,0.41919,0.79994,0.55966,0.64248,0.42958,1.29625,2.08305,1.07777,1.42497,0.00101469,0.00101469,0.00101469
207,968.552,1.25605,2.16027,0.92669,1.22793,0.81532,0.56818,0.67305,0.43835,0.81484,0.56534,0.64251,0.43602,1.25013,2.09951,1.00513,1.37971,0.00101267,0.00101267,0.00101267
208,973.217,1.29589,2.26424,0.95665,1.24536,0.75387,0.64205,0.69804,0.44356,0.72718,0.61932,0.66676,0.44692,1.30911,2.16233,1.00777,1.4045,0.00101065,0.00101065,0.00101065
209,977.971,1.3026,2.30163,0.92812,1.22851,0.84136,0.58762,0.67915,0.42343,0.82274,0.56698,0.65504,0.42932,1.32651,2.12322,1.04804,1.41219,0.00100863,0.00100863,0.00100863
210,982.661,1.27099,2.25087,0.91513,1.20597,0.77053,0.59375,0.66564,0.41759,0.76132,0.57995,0.64569,0.42496,1.32458,2.07424,1.03168,1.41763,0.00100661,0.00100661,0.00100661
211,987.383,1.28176,2.23264,0.93359,1.23273,0.74337,0.60227,0.65719,0.41604,0.80511,0.53977,0.62837,0.42099,1.32488,2.11108,1.04521,1.4243,0.00100459,0.00100459,0.00100459
212,992.031,1.28499,2.31581,0.94141,1.24321,0.87819,0.57102,0.6516,0.42992,0.86071,0.55966,0.62736,0.42968,1.28711,2.14137,1.09301,1.40178,0.00100257,0.00100257,0.00100257
213,996.896,1.296,2.31898,0.92245,1.21299,0.8307,0.5994,0.67505,0.43362,0.82729,0.57153,0.63954,0.42914,1.28105,2.15792,1.02929,1.37248,0.00100054,0.00100054,0.00100054
214,1001.77,1.28228,2.25567,0.9112,1.20484,0.78091,0.60754,0.6814,0.43633,0.83443,0.55839,0.65314,0.44379,1.27101,2.08485,1.02408,1.38879,0.000998524,0.000998524,0.000998524
215,1006.26,1.31463,2.31735,0.97041,1.27125,0.8299,0.57955,0.67198,0.42581,0.82583,0.5767,0.65783,0.44294,1.28208,2.06131,0.99299,1.40565,0.000996503,0.000996503,0.000996503
216,1010.99,1.28015,2.27363,0.92729,1.24422,0.82158,0.60227,0.68081,0.4452,0.82653,0.59091,0.65986,0.45623,1.25273,2.05539,0.95989,1.37191,0.000994482,0.000994482,0.000994482
217,1015.43,1.21404,2.22136,0.91773,1.22791,0.79236,0.5767,0.67625,0.43047,0.81666,0.54415,0.63502,0.4302,1.27578,2.14012,1.01627,1.38056,0.000992461,0.000992461,0.000992461
218,1019.88,1.19543,2.08893,0.89146,1.21837,0.79124,0.59659,0.67611,0.4343,0.828,0.55966,0.64545,0.44366,1.25802,2.12265,1.01065,1.38634,0.00099044,0.00099044,0.00099044
219,1024.28,1.21618,2.1326,0.90621,1.22895,0.77762,0.59375,0.6784,0.437,0.77635,0.58239,0.65009,0.44795,1.26805,2.10891,0.99002,1.35858,0.000988419,0.000988419,0.000988419
220,1029.18,1.25156,2.2302,0.88765,1.20565,0.82259,0.60594,0.67105,0.43384,0.85315,0.57102,0.65229,0.44432,1.29755,2.08423,0.96717,1.37874,0.000986398,0.000986398,0.000986398
221,1033.58,1.28718,2.27651,0.91501,1.21497,0.83061,0.61295,0.67564,0.44091,0.82539,0.59088,0.64932,0.44222,1.27655,2.03881,0.98875,1.36964,0.000984377,0.000984377,0.000984377
222,1038.34,1.30616,2.27386,0.91356,1.21475,0.84231,0.58523,0.6725,0.41672,0.84281,0.57386,0.651,0.44056,1.33099,2.22972,1.01939,1.37509,0.000982356,0.000982356,0.000982356
223,1042.63,1.25799,2.26231,0.93687,1.24776,0.81104,0.59375,0.67562,0.42692,0.81539,0.56534,0.64141,0.43639,1.26531,2.17543,0.98107,1.37207,0.000980335,0.000980335,0.000980335
224,1047.12,1.24405,2.16851,0.8919,1.20884,0.82646,0.59091,0.68027,0.42226,0.83346,0.5625,0.65065,0.44262,1.31048,2.15295,0.98779,1.39488,0.000978314,0.000978314,0.000978314
225,1051.68,1.20031,2.09754,0.89369,1.20853,0.8163,0.59375,0.68913,0.43711,0.84661,0.57102,0.66729,0.4482,1.2817,2.08845,0.96521,1.38435,0.000976293,0.000976293,0.000976293
226,1056.48,1.23422,2.19753,0.87342,1.1875,0.80459,0.61648,0.70496,0.44067,0.78603,0.60511,0.67702,0.45446,1.30211,2.06173,0.97797,1.39177,0.000974272,0.000974272,0.000974272
227,1061.07,1.21177,2.18564,0.88474,1.20391,0.82045,0.57386,0.67293,0.44318,0.81922,0.57102,0.64998,0.44594,1.25298,2.11588,0.95616,1.363,0.000972251,0.000972251,0.000972251
228,1065.64,1.21478,2.16693,0.85931,1.1898,0.81117,0.60511,0.69524,0.43466,0.81919,0.58807,0.6696,0.45568,1.28911,2.10458,0.97919,1.3864,0.00097023,0.00097023,0.00097023
229,1070.41,1.25318,2.19447,0.87873,1.19792,0.79749,0.59659,0.67809,0.43803,0.80347,0.56534,0.64868,0.44047,1.25588,2.08432,0.97361,1.36439,0.000968209,0.000968209,0.000968209
230,1075,1.21097,2.09556,0.87836,1.2022,0.79258,0.60795,0.68607,0.43527,0.78887,0.60511,0.66724,0.45606,1.29592,2.079,1.04836,1.3822,0.000966188,0.000966188,0.000966188
231,1079.69,1.21476,2.15196,0.864,1.19456,0.78613,0.60511,0.69329,0.46377,0.78413,0.58523,0.6649,0.46222,1.23381,2.05851,0.93898,1.32917,0.000964167,0.000964167,0.000964167
232,1084.28,1.21897,2.16884,0.87669,1.19874,0.79568,0.60511,0.68828,0.44972,0.79132,0.59091,0.6674,0.46442,1.26373,2.06659,0.96687,1.33498,0.000962146,0.000962146,0.000962146
233,1089.05,1.24233,2.23861,0.88864,1.21588,0.81459,0.58523,0.68102,0.45096,0.81251,0.57864,0.65942,0.44833,1.23879,2.06782,0.99953,1.34313,0.000960125,0.000960125,0.000960125
234,1093.38,1.22282,2.20053,0.90275,1.22665,0.81987,0.59943,0.69195,0.45064,0.82253,0.59659,0.66911,0.46458,1.25859,2.0602,0.96708,1.36795,0.000958104,0.000958104,0.000958104
235,1098.03,1.19325,2.14973,0.84221,1.17242,0.86068,0.59943,0.71026,0.45748,0.86663,0.59091,0.68652,0.4711,1.28202,2.09748,0.93648,1.36437,0.000956083,0.000956083,0.000956083
236,1102.83,1.24814,2.21552,0.89,1.18759,0.83169,0.58962,0.69654,0.46151,0.86404,0.55967,0.67214,0.46559,1.2213,2.07519,0.98137,1.34363,0.000954062,0.000954062,0.000954062
237,1107.36,1.24414,2.21588,0.8936,1.21148,0.82552,0.59091,0.66878,0.44419,0.82328,0.58232,0.64942,0.45801,1.23631,2.07074,0.99276,1.34951,0.000952041,0.000952041,0.000952041
238,1111.82,1.20735,2.1131,0.87798,1.19496,0.79765,0.60227,0.68532,0.45202,0.82838,0.57955,0.65228,0.46015,1.21288,2.07549,0.95124,1.34096,0.00095002,0.00095002,0.00095002
239,1116.38,1.22607,2.19667,0.86892,1.17947,0.74025,0.6108,0.67664,0.45943,0.79406,0.56534,0.65327,0.45788,1.20957,2.06656,0.95667,1.33476,0.000947999,0.000947999,0.000947999
240,1120.91,1.23981,2.16724,0.87911,1.19331,0.77956,0.59273,0.66972,0.43434,0.76063,0.57775,0.63594,0.4404,1.25707,2.028,1.00583,1.37906,0.000945978,0.000945978,0.000945978
241,1125.45,1.225,2.1612,0.87288,1.1868,0.78879,0.60474,0.68346,0.43637,0.79847,0.58523,0.66251,0.44593,1.28151,2.05691,0.99008,1.37383,0.000943957,0.000943957,0.000943957
242,1130.09,1.23418,2.22697,0.89143,1.20737,0.78217,0.6108,0.68079,0.44201,0.80398,0.57102,0.65221,0.44689,1.21863,2.03981,1.01181,1.32238,0.000941936,0.000941936,0.000941936
243,1134.56,1.19746,2.15307,0.86217,1.18236,0.77417,0.6233,0.69171,0.4539,0.77567,0.58807,0.6621,0.46413,1.22775,2.05288,0.94704,1.31363,0.000939915,0.000939915,0.000939915
244,1139.19,1.20616,2.1639,0.85498,1.178,0.85117,0.60795,0.70418,0.46222,0.83129,0.59375,0.67723,0.47003,1.23402,1.98725,0.93633,1.32597,0.000937894,0.000937894,0.000937894
245,1143.51,1.15198,1.95034,0.85074,1.17817,0.8165,0.60795,0.68632,0.44473,0.81914,0.57901,0.66038,0.45245,1.22704,2.01391,0.97867,1.34011,0.000935873,0.000935873,0.000935873
246,1147.83,1.18813,2.10525,0.86305,1.19098,0.85886,0.58776,0.69146,0.44185,0.84601,0.57747,0.66021,0.45103,1.25159,2.05109,0.98625,1.34918,0.000933851,0.000933851,0.000933851
247,1152.25,1.20059,2.0731,0.85798,1.17598,0.81754,0.58239,0.69294,0.4492,0.81754,0.58239,0.65486,0.45839,1.21908,2.02239,0.97114,1.3515,0.00093183,0.00093183,0.00093183
248,1156.85,1.20426,2.09182,0.86739,1.18119,0.81148,0.58523,0.68049,0.44158,0.79954,0.57102,0.64435,0.43983,1.24028,2.1189,0.99729,1.37168,0.000929809,0.000929809,0.000929809
249,1161.36,1.16391,2.04851,0.84579,1.15597,0.72819,0.6108,0.67474,0.4279,0.83323,0.55355,0.65425,0.44251,1.26392,1.99674,1.01376,1.36178,0.000927788,0.000927788,0.000927788
250,1165.81,1.19766,2.09958,0.86584,1.18505,0.83881,0.58239,0.67452,0.43251,0.82244,0.57102,0.65154,0.44269,1.26264,2.10146,1.01896,1.35448,0.000925767,0.000925767,0.000925767
251,1170.47,1.25586,2.19964,0.89578,1.18534,0.79861,0.59091,0.68786,0.44716,0.78709,0.58239,0.66575,0.45074,1.2262,2.02883,0.94065,1.35251,0.000923746,0.000923746,0.000923746
252,1175.04,1.20085,2.0676,0.87992,1.1836,0.81219,0.6108,0.70108,0.4469,0.79637,0.59943,0.67534,0.4561,1.23405,2,0.97257,1.33134,0.000921725,0.000921725,0.000921725
253,1179.84,1.16832,2.05556,0.83122,1.15396,0.74853,0.60887,0.67815,0.43919,0.83067,0.55114,0.642,0.44774,1.23831,2.01851,0.98635,1.34208,0.000919704,0.000919704,0.000919704
254,1184.29,1.18963,2.10551,0.8332,1.16594,0.79175,0.60484,0.70455,0.45979,0.83168,0.5755,0.67332,0.45774,1.23504,2.02393,0.95304,1.34376,0.000917683,0.000917683,0.000917683
255,1188.81,1.15652,2.08929,0.83092,1.16713,0.76312,0.64773,0.71553,0.46758,0.75018,0.63636,0.68739,0.46805,1.22484,2.1205,0.91354,1.327,0.000915662,0.000915662,0.000915662
256,1193.4,1.20256,2.12397,0.85944,1.16623,0.84978,0.59659,0.72765,0.46582,0.84439,0.58578,0.6887,0.47253,1.20975,1.99563,0.91277,1.32819,0.000913641,0.000913641,0.000913641
257,1197.9,1.17019,2.0688,0.84236,1.18238,0.72133,0.63352,0.70693,0.45745,0.74747,0.59702,0.67728,0.464,1.19085,2.03401,0.93539,1.32752,0.00091162,0.00091162,0.00091162
258,1202.46,1.19882,2.10852,0.83577,1.17772,0.84417,0.58483,0.69847,0.45958,0.86987,0.57102,0.67211,0.45894,1.19722,1.99146,0.95533,1.32328,0.000909599,0.000909599,0.000909599
259,1207.11,1.16349,2.07914,0.82645,1.1612,0.83287,0.59091,0.68963,0.45058,0.84984,0.57386,0.67219,0.46361,1.2336,1.96742,0.94455,1.33636,0.000907578,0.000907578,0.000907578
260,1211.6,1.19132,2.11807,0.84608,1.18388,0.81994,0.59507,0.69062,0.44802,0.84729,0.56818,0.6603,0.45099,1.20301,2.0494,0.96958,1.305,0.000905557,0.000905557,0.000905557
261,1216.28,1.20037,2.16692,0.83017,1.16597,0.83016,0.59943,0.6895,0.4529,0.82629,0.58523,0.66752,0.46029,1.22223,2.03154,1.00467,1.32379,0.000903536,0.000903536,0.000903536
262,1221.03,1.1938,2.12,0.82389,1.14408,0.80581,0.59375,0.69357,0.44672,0.84311,0.5767,0.66891,0.45288,1.21482,2.04555,1.01695,1.32528,0.000901515,0.000901515,0.000901515
263,1225.75,1.16097,2.04369,0.81527,1.13278,0.82687,0.62416,0.69989,0.45966,0.84212,0.59091,0.67347,0.46535,1.18604,2.02389,0.96702,1.30386,0.000899494,0.000899494,0.000899494
264,1230.19,1.13865,2.01226,0.81845,1.1511,0.82074,0.59091,0.68451,0.44912,0.81794,0.57386,0.66495,0.46148,1.24867,2.06598,0.96578,1.34618,0.000897473,0.000897473,0.000897473
